season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,674,Charros de Jalisco,527054,Julio Teheran,1,0.5,7.18,143,0.303,0.345,0.433,0.778,6.89,3.16,1.44,10.05,2.18,0,0,6,4,7,2,1,0,5,0,3,24,1,0,1,259,58,105,17,64.0,17.97,3.937,7.7,16.8,0.035,0.458,0.157,15,7,6,42,16,0,5,14,JAL,358,86,153,95,SP,5,24,11,563,0.276,3,1,35,127,25,24,16.1,10.3,22.4,29.5,53.3,10.5,6.7,9.1,27.2,16.9,60.1
2024,674,Charros de Jalisco,570620,Ivan Zavala,1,,2.77,54,0.146,0.278,0.217,0.495,2.77,3.46,0.69,4.85,0.8,6,2,3,1,1,0,0,3,0,0,1,11,0,0,0,74,7,42,2,54.0,15.62,3.759,9.3,7.4,0.019,1.25,0.065,18,6,0,11,5,0,0,2,JAL,110,22,43,36,RP,1,4,5,203,0.152,3,0,7,46,4,2,4.3,3.4,9.5,54.8,31.0,0.0,14.3,-1.9,21.2,17.7,40.7
2024,674,Charros de Jalisco,605446,Dereck Rodríguez,1,0.0,6.92,60,0.341,0.356,0.685,1.041,6.23,2.08,2.08,12.46,3.0,2,2,1,1,1,0,0,0,8,1,1,10,0,0,0,105,17,48,2,63.0,17.08,3.7,5.0,15.0,0.05,0.333,0.352,13,3,3,11,7,0,11,0,JAL,140,33,52,35,"SP, RP",3,9,3,222,0.333,0,2,18,54,10,10,15.0,7.7,16.2,41.7,22.9,29.2,6.2,10.0,23.4,15.8,55.0
2024,674,Charros de Jalisco,616405,Mario Meza,1,0.333,3.06,70,0.279,0.261,0.286,0.547,10.19,2.55,0.51,6.62,4.0,7,1,2,0,4,0,0,2,2,0,2,10,1,0,0,127,40,45,6,66.0,13.75,3.471,7.1,28.6,0.014,0.25,0.079,10,6,0,16,4,0,4,5,JAL,161,45,74,34,RP,1,20,5,243,0.206,0,1,13,63,6,3,7.1,16.5,31.5,31.1,46.7,8.9,13.3,21.5,30.5,14.0,64.3
2024,674,Charros de Jalisco,616617,Adrian Gusman,1,1.0,0.0,45,0.147,0.133,0.114,0.247,6.75,0.68,0.0,3.38,10.0,8,1,2,0,0,0,0,0,0,0,0,4,0,0,0,95,23,34,15,67.0,13.95,4.133,2.2,22.2,0.0,0.1,0.0,6,2,4,17,1,0,1,3,JAL,124,29,52,29,RP,0,10,1,186,0.114,0,0,5,44,0,0,0.0,12.4,24.2,20.6,58.8,14.7,5.9,20.0,28.0,15.6,64.4
2024,674,Charros de Jalisco,620396,Miguel Aguilar,1,0.0,6.17,50,0.323,0.306,0.409,0.715,10.03,3.09,0.77,8.49,3.25,7,1,5,2,0,0,0,4,4,0,2,7,0,0,0,102,24,33,5,64.0,17.83,4.16,8.0,26.0,0.02,0.308,0.159,4,0,0,18,3,0,3,5,JAL,133,28,53,29,RP,1,13,4,208,0.25,0,1,11,44,8,7,14.3,11.5,23.5,21.2,69.7,9.1,0.0,18.0,25.5,13.9,56.0
2024,674,Charros de Jalisco,623441,Jared Wilson,1,0.0,1.69,20,0.214,0.2,0.158,0.358,8.44,1.69,0.0,5.06,5.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,33,5,14,5,63.0,14.25,3.8,5.0,25.0,0.0,0.2,0.0,4,0,0,7,1,0,1,1,JAL,48,10,20,15,RP,0,5,1,76,0.158,0,0,3,19,1,1,0.0,6.6,15.2,35.7,57.1,7.1,0.0,20.0,26.3,19.7,50.0
2024,674,Charros de Jalisco,624647,Victor González,1,,0.0,7,0.0,0.286,0.0,0.286,0.0,9.0,0.0,0.00,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,9,1,5,0,46.0,14.0,4.0,28.6,0.0,0.0,,0.0,0,1,0,4,0,0,0,0,JAL,19,5,8,6,RP,0,0,2,28,0.0,0,0,0,5,0,0,,3.6,11.1,0.0,80.0,0.0,20.0,-28.6,28.6,21.4,71.4
2024,674,Charros de Jalisco,641461,Trevor Clifton,1,0.667,1.32,54,0.355,0.294,0.304,0.598,10.54,2.63,0.0,7.24,4.0,5,2,0,0,1,0,0,11,3,0,1,5,2,0,0,89,33,34,5,61.0,14.78,3.741,7.4,29.6,0.0,0.25,0.065,6,3,1,13,3,0,3,5,JAL,124,36,68,35,RP,0,16,4,202,0.239,0,1,11,46,2,1,0.0,16.3,37.1,26.5,52.9,11.8,8.8,22.2,33.7,17.3,66.7
2024,674,Charros de Jalisco,642574,Ronald Medrano,1,0.5,3.51,140,0.266,0.317,0.322,0.639,7.02,4.05,0.54,7.29,1.73,0,0,3,1,1,1,3,0,4,1,3,18,0,0,0,250,76,97,23,62.0,16.77,3.993,10.7,18.6,0.014,0.577,0.099,22,8,4,36,4,0,10,13,JAL,345,82,170,94,SP,2,26,15,559,0.223,2,1,27,121,13,11,7.7,13.6,30.4,26.8,50.5,14.4,8.2,7.9,30.4,16.8,58.6
2024,674,Charros de Jalisco,645179,Luis Ivan Rodriguez,1,0.333,3.38,171,0.292,0.298,0.406,0.704,8.02,1.69,1.05,8.02,4.75,0,0,4,1,3,2,2,0,8,1,5,21,3,0,1,319,83,121,22,64.0,16.41,4.094,4.7,22.2,0.029,0.211,0.161,17,7,3,56,9,1,11,17,JAL,448,100,207,124,SP,5,38,8,700,0.245,4,1,38,155,16,16,19.2,11.9,26.0,21.5,60.3,11.6,6.6,17.5,29.6,17.7,58.5
2024,674,Charros de Jalisco,645799,Isaac Jimenez,1,0.5,7.15,51,0.303,0.353,0.455,0.808,7.94,4.76,1.59,9.53,1.67,6,1,6,3,0,0,0,2,2,0,1,10,4,0,0,101,25,35,6,58.0,19.24,4.275,11.8,19.6,0.039,0.6,0.182,9,4,2,8,4,0,4,4,JAL,127,23,51,26,RP,2,10,6,218,0.273,0,1,12,44,9,8,15.4,11.5,24.8,37.1,34.3,17.1,11.4,7.8,23.4,11.9,45.1
2024,674,Charros de Jalisco,668155,Alberto Leyva,1,,7.71,48,0.429,0.479,0.667,1.146,8.68,7.71,1.93,13.50,1.13,12,4,9,1,1,1,0,3,4,1,1,6,0,0,1,75,19,30,4,56.0,20.68,4.021,16.7,18.8,0.042,0.889,0.308,6,2,2,6,3,0,5,6,JAL,109,25,53,34,RP,2,9,8,193,0.359,1,0,14,39,8,8,22.2,9.8,25.3,30.0,40.0,23.3,6.7,2.1,27.5,17.6,52.1
2024,674,Charros de Jalisco,672598,Alemao Hernandez,1,0.5,4.6,136,0.296,0.353,0.381,0.734,4.88,4.02,0.86,9.19,1.21,0,0,4,0,1,1,3,0,4,0,4,20,1,0,1,236,35,104,22,61.0,16.91,3.897,10.3,12.5,0.022,0.824,0.11,22,6,5,39,12,0,7,13,JAL,323,83,118,83,SP,3,17,14,530,0.271,1,0,32,118,16,16,8.8,6.6,14.8,32.7,50.0,11.5,5.8,2.2,22.3,15.7,61.0
2024,674,Charros de Jalisco,674478,Luis Payan,1,0.6,4.76,152,0.327,0.333,0.406,0.739,7.41,2.38,0.79,10.06,3.11,0,0,3,1,5,0,2,0,7,1,3,30,2,0,0,256,57,112,16,64.0,16.26,3.638,5.9,18.4,0.02,0.321,0.13,20,10,6,38,9,0,11,18,JAL,354,85,150,93,SP,3,28,9,553,0.275,3,0,38,138,18,14,10.3,10.3,22.3,25.9,50.0,15.2,8.9,12.5,27.1,16.8,55.9
2024,674,Charros de Jalisco,677915,Dario Gardea,1,,1.08,36,0.273,0.333,0.233,0.566,8.64,4.32,0.0,6.48,2.0,0,0,2,0,0,0,0,6,1,0,2,4,1,0,0,57,12,22,3,59.0,16.8,3.889,11.1,22.2,0.0,0.5,0.033,4,3,2,7,1,0,3,2,JAL,82,18,37,25,RP,0,8,4,140,0.2,2,0,6,30,1,0,0.0,8.6,21.1,22.7,40.9,22.7,13.6,11.1,26.4,17.9,50.0
2024,674,Charros de Jalisco,678296,Luis Angel Rodriguez,1,,7.71,12,0.571,0.5,0.5,1.0,11.57,7.71,0.0,15.43,1.5,1,0,2,0,0,0,0,0,1,0,1,3,0,0,0,22,6,7,0,47.0,24.43,4.75,16.7,25.0,0.0,0.667,0.1,0,1,0,2,1,0,1,2,JAL,27,2,10,4,RP,0,3,2,57,0.4,0,0,4,10,2,2,0.0,10.5,27.3,14.3,57.1,14.3,14.3,8.3,17.5,7.0,16.7
2024,674,Charros de Jalisco,680048,Aldo Ramirez,1,,10.8,12,0.429,0.583,0.429,1.012,5.4,21.6,0.0,16.20,0.25,3,3,3,2,0,0,0,0,0,0,0,3,0,0,0,15,1,7,0,43.0,30.6,4.25,33.3,8.3,0.0,4.0,0.0,1,1,0,2,0,0,0,3,JAL,22,5,8,7,RP,0,1,4,51,0.429,0,1,3,7,2,2,0.0,2.0,6.7,14.3,71.4,0.0,14.3,-25.0,15.7,13.7,41.7
2024,674,Charros de Jalisco,686317,Edgar Manzo,1,,11.25,25,0.333,0.52,0.647,1.167,4.5,13.5,2.25,13.50,0.33,3,0,2,0,1,0,0,0,2,0,0,3,1,0,0,40,8,16,0,59.0,21.25,3.4,24.0,8.0,0.04,3.0,0.294,4,2,1,3,3,0,0,3,JAL,50,13,18,10,RP,1,2,6,85,0.353,1,1,6,17,5,5,14.3,9.4,20.0,43.8,37.5,6.2,12.5,-16.0,21.2,11.8,52.0
2024,674,Charros de Jalisco,691839,Joe Jones,1,,7.71,27,0.313,0.462,0.55,1.012,5.79,9.64,1.93,11.57,0.6,1,1,6,0,0,0,0,0,2,0,0,5,1,0,0,39,10,18,10,55.0,20.36,3.519,18.5,11.1,0.037,1.667,0.25,4,0,2,6,2,0,3,1,JAL,52,16,23,13,RP,1,3,5,95,0.3,1,0,6,20,4,2,16.7,10.5,25.6,33.3,38.9,27.8,0.0,-7.4,24.2,13.7,59.3
2024,674,Charros de Jalisco,800079,Cristian Alvarado,1,1.0,10.24,47,0.286,0.383,0.537,0.92,3.72,4.66,2.79,12.10,0.8,10,2,8,3,1,0,0,3,0,0,1,12,0,0,0,94,23,38,16,63.0,18.72,3.851,10.6,8.5,0.064,1.25,0.22,9,3,1,12,4,0,4,5,JAL,114,24,43,20,RP,3,4,5,181,0.317,0,1,13,41,11,11,23.1,12.7,24.5,34.2,44.7,13.2,7.9,-2.1,23.8,11.0,51.1
2024,674,Charros de Jalisco,802581,Alejandro Morales,1,,3.0,14,0.556,0.429,0.385,0.814,12.0,3.0,0.0,15.00,4.0,1,1,4,0,1,1,0,0,0,0,0,2,0,0,0,27,8,9,3,59.0,19.33,4.143,7.1,28.6,0.0,0.25,0.0,2,2,0,0,0,0,2,3,JAL,34,8,15,7,RP,0,4,1,58,0.385,0,0,5,13,1,0,0.0,13.8,29.6,22.2,33.3,22.2,22.2,21.5,25.9,12.1,57.1
2024,675,Caneros de los Mochis,477584,Tomas Solis,1,1.0,0.0,27,0.13,0.185,0.174,0.359,2.08,2.08,0.0,3.12,1.0,30,8,5,0,1,0,0,0,1,0,4,8,1,0,0,43,6,23,10,57.0,11.65,3.741,7.4,7.4,0.0,1.0,0.043,4,5,1,10,0,0,3,0,MOC,58,12,21,15,RP,0,2,2,101,0.13,0,2,3,23,0,0,0.0,5.9,14.0,17.4,43.5,17.4,21.7,0.0,20.8,14.9,44.4
2024,675,Caneros de los Mochis,542278,Fredy Quintero,1,0.0,7.56,35,0.241,0.314,0.515,0.829,2.16,2.16,2.16,9.72,1.0,1,1,1,1,0,1,0,1,2,0,0,7,0,0,0,57,10,31,0,60.0,14.88,3.543,5.7,5.7,0.057,1.0,0.242,6,2,1,13,3,0,3,3,MOC,75,19,28,18,"SP, RP",2,2,2,124,0.273,0,0,9,33,7,6,22.2,8.1,17.5,29.0,51.6,12.9,6.5,0.0,22.6,14.5,54.3
2024,675,Caneros de los Mochis,572177,Nick Struck,1,0.5,4.18,100,0.329,0.347,0.341,0.688,6.46,3.8,0.38,9.13,1.7,0,0,4,1,2,1,1,1,3,0,3,16,0,0,1,194,36,73,10,61.0,18.0,4.26,10.0,17.0,0.01,0.588,0.068,15,6,4,24,4,0,11,9,MOC,260,57,100,64,"SP, RP",1,17,10,426,0.273,0,0,24,88,11,9,5.3,8.5,18.6,26.0,45.2,20.5,8.2,7.0,23.5,15.0,57.0
2024,675,Caneros de los Mochis,597113,DJ Johnson,1,,10.13,25,0.412,0.458,0.4,0.858,5.06,3.38,0.0,11.81,1.5,0,0,5,2,0,0,0,4,1,0,2,7,1,0,0,40,7,18,0,57.0,19.31,4.12,8.0,12.0,0.0,0.667,0.05,1,0,0,10,0,0,4,3,MOC,79,15,35,27,RP,0,3,2,103,0.35,2,0,7,20,6,5,0.0,6.8,17.5,5.6,72.2,22.2,0.0,4.0,34.0,26.2,60.0
2024,675,Caneros de los Mochis,601978,Fabian Cota,1,0.667,1.04,70,0.22,0.25,0.213,0.463,6.23,2.6,0.0,5.71,2.4,7,0,3,0,1,0,0,11,2,0,0,10,0,0,0,136,40,52,5,67.0,14.88,3.686,7.1,17.1,0.0,0.417,0.033,11,4,4,22,3,0,3,5,MOC,172,33,73,33,RP,0,12,5,258,0.18,1,1,11,61,2,0,0.0,15.5,29.4,26.9,51.9,13.5,7.7,10.0,28.3,12.8,47.1
2024,675,Caneros de los Mochis,642532,Luis Miranda,1,0.667,2.61,124,0.271,0.276,0.307,0.583,5.52,1.16,0.29,7.84,4.75,0,0,0,0,5,1,5,0,5,0,3,17,1,0,0,217,39,98,25,64.0,14.39,3.597,3.2,15.3,0.008,0.211,0.07,21,10,5,35,4,0,6,17,MOC,286,74,105,66,SP,1,19,4,446,0.237,3,2,27,114,9,9,4.0,8.7,18.0,25.5,53.1,11.2,10.2,12.1,23.5,14.8,59.7
2024,675,Caneros de los Mochis,660826,Lupe Chavez,1,,3.32,86,0.276,0.259,0.273,0.532,8.72,2.08,0.0,6.65,4.2,13,7,3,3,4,1,0,1,3,1,3,17,1,0,0,146,35,59,6,66.0,14.77,3.721,5.8,24.4,0.0,0.238,0.065,10,9,3,21,2,1,6,7,MOC,210,51,99,64,RP,0,21,5,320,0.208,1,2,16,77,8,5,0.0,10.9,24.0,20.3,47.5,15.3,16.9,18.6,30.9,20.0,59.3
2024,675,Caneros de los Mochis,665958,Darel Torres,1,1.0,1.62,151,0.153,0.267,0.177,0.444,8.77,5.54,0.46,3.46,1.58,0,0,1,0,3,5,4,0,1,0,2,8,2,0,0,304,84,88,25,60.0,16.97,4.384,15.9,25.2,0.013,0.632,0.056,29,18,4,22,2,0,7,6,MOC,397,89,176,92,SP,2,38,24,662,0.121,1,1,15,124,7,7,6.5,12.7,27.6,35.2,31.8,12.5,20.5,9.3,26.6,13.9,58.9
2024,675,Caneros de los Mochis,667378,Dauris Valdez,1,,8.1,18,0.364,0.444,0.429,0.873,8.1,10.8,0.0,10.80,0.75,2,0,3,1,0,0,0,1,0,1,0,4,0,0,0,28,12,11,3,55.0,21.3,3.944,22.2,16.7,0.0,1.333,0.143,3,2,1,1,1,0,1,2,MOC,39,14,23,11,RP,0,3,4,71,0.286,0,0,4,14,3,3,0.0,16.9,42.9,36.4,27.3,18.2,18.2,-5.5,32.4,15.5,77.8
2024,675,Caneros de los Mochis,670328,Juan Gámez,1,,1.8,23,0.313,0.348,0.25,0.598,7.2,5.4,0.0,9.00,1.33,1,0,3,0,4,0,0,3,0,0,0,4,0,0,0,33,6,16,0,57.0,17.8,3.87,13.0,17.4,0.0,0.75,0.0,2,2,1,6,0,0,3,2,MOC,51,11,24,18,RP,0,4,3,89,0.25,0,0,5,20,1,0,0.0,6.7,18.2,12.5,50.0,25.0,12.5,4.4,27.0,20.2,47.8
