season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,673,Aguilas de Mexicali,683138,Fernando Lozano,1,1.0,0.57,62,0.2,0.242,0.298,0.54,6.32,2.3,0.57,5.74,2.75,0,0,1,0,1,0,0,0,4,0,1,4,0,0,0,101,21,46,5,59.0,15.77,3.984,6.5,17.7,0.016,0.364,0.123,11,1,4,20,0,0,7,3,MXC,146,41,66,45,SP,1,11,4,247,0.175,9.1,8.5,20.8,23.9,50.0,23.9,2.2,11.2,26.7,18.2,66.1
2024,673,Aguilas de Mexicali,690909,Daniel Cruz,1,,3.86,9,0.167,0.222,0.556,0.778,7.71,0.0,3.86,7.71,,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,13,2,7,0,65.0,13.29,3.444,0.0,22.2,0.111,,0.333,1,0,1,3,0,0,1,1,MXC,57,17,21,14,RP,1,2,0,31,0.222,100.0,6.5,15.4,14.3,57.1,28.6,0.0,22.2,67.7,45.2,188.9
2024,673,Aguilas de Mexicali,691928,Patricio Ress,1,0.0,6.75,6,0.6,0.5,0.5,1.0,6.75,0.0,0.0,20.25,,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,10,2,5,1,64.0,16.5,3.667,0.0,16.7,0.0,,0.0,0,0,1,1,0,0,3,0,MXC,14,4,5,3,RP,0,1,0,22,0.5,,9.1,20.0,0.0,20.0,80.0,0.0,16.7,22.7,13.6,66.7
2024,673,Aguilas de Mexicali,692271,Jose Luis Reyes,1,,40.5,5,0.6,0.6,1.2,1.8,0.0,0.0,0.0,40.50,,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,6,1,5,0,50.0,30.0,4.0,0.0,0.0,0.0,,0.6,0,0,0,2,0,0,2,1,MXC,10,2,3,2,RP,0,0,0,20,0.6,,5.0,16.7,0.0,60.0,40.0,0.0,0.0,15.0,10.0,40.0
2024,673,Aguilas de Mexicali,699063,Pedro Santillan,1,0.0,21.6,10,0.5,0.6,0.625,1.225,0.0,10.8,0.0,21.60,0.0,0,0,2,2,0,0,0,0,1,0,1,4,0,0,0,14,2,8,0,59.0,20.4,3.4,20.0,0.0,0.0,,0.125,1,0,0,3,2,0,0,2,MXC,20,7,7,5,RP,0,0,2,34,0.5,0.0,5.9,14.3,37.5,62.5,0.0,0.0,-20.0,20.6,14.7,70.0
2024,673,Aguilas de Mexicali,805321,Trevor Kuncl,1,,8.53,28,0.25,0.321,0.391,0.712,9.95,5.68,1.42,7.11,1.75,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,70,18,17,5,62.0,22.74,5.143,14.3,25.0,0.036,0.571,0.174,3,3,1,5,1,0,3,1,MXC,89,17,37,19,RP,1,7,4,144,0.217,25.0,12.5,25.7,23.5,35.3,23.5,17.6,10.7,25.7,13.2,60.7
2024,673,Aguilas de Mexicali,810862,Angel Lopez,1,,2.25,16,0.25,0.25,0.214,0.464,13.5,2.25,0.0,4.50,6.0,4,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,13,8,0,66.0,15.5,3.875,6.3,37.5,0.0,0.167,0.071,1,0,0,5,0,0,2,0,MXC,41,8,22,9,RP,0,6,1,62,0.143,0.0,21.0,40.6,12.5,62.5,25.0,0.0,31.2,35.5,14.5,50.0
2024,674,Charros de Jalisco,511648,Antonio Garzon,1,,9.0,20,0.417,0.474,0.563,1.037,6.75,6.75,2.25,13.50,1.0,6,2,5,2,0,0,0,1,0,0,1,5,0,0,0,34,6,14,1,57.0,20.25,4.05,15.0,15.0,0.05,1.0,0.188,4,1,0,3,2,0,1,3,JAL,46,11,17,11,RP,1,3,3,81,0.375,16.7,7.4,17.6,42.9,42.9,7.1,7.1,0.0,21.0,13.6,55.0
2024,674,Charros de Jalisco,527054,Julio Teheran,1,0.5,10.0,45,0.355,0.378,0.4,0.778,8.0,3.0,1.0,12.00,2.67,0,0,2,2,2,0,0,0,1,0,1,8,1,0,0,71,13,32,7,65.0,17.56,3.511,6.7,17.8,0.022,0.375,0.1,3,2,1,14,6,0,2,4,JAL,102,29,44,31,SP,1,8,3,158,0.3,11.1,8.2,18.3,28.1,56.2,9.4,6.2,11.1,27.8,19.6,64.4
2024,674,Charros de Jalisco,570620,Ivan Zavala,1,,0.0,17,0.0,0.118,0.0,0.118,0.0,1.69,0.0,0.00,0.0,2,1,0,0,1,0,0,2,0,0,1,3,0,0,0,23,0,15,1,56.0,12.0,3.765,5.9,0.0,0.0,,0.0,9,1,0,5,0,0,0,0,JAL,36,10,13,13,RP,0,0,1,64,0.0,0.0,0.0,0.0,60.0,33.3,0.0,6.7,-5.9,20.3,20.3,58.8
2024,674,Charros de Jalisco,605446,Dereck Rodríguez,1,0.0,4.0,39,0.333,0.289,0.486,0.775,7.0,1.0,0.0,10.00,7.0,0,0,0,0,1,0,0,0,5,1,0,6,0,0,0,74,10,31,1,64.0,17.11,3.949,2.6,17.9,0.0,0.143,0.2,8,2,3,8,2,0,8,0,JAL,98,21,34,24,SP,0,7,1,154,0.286,0.0,6.5,13.5,32.3,25.8,35.5,6.5,15.3,22.1,15.6,53.8
2024,674,Charros de Jalisco,616405,Mario Meza,1,0.0,4.15,21,0.308,0.333,0.235,0.568,10.38,6.23,0.0,8.31,1.67,2,1,2,0,1,0,0,0,0,0,0,3,0,0,0,38,8,13,0,63.0,18.23,3.762,14.3,23.8,0.0,0.6,0.0,3,1,0,5,2,0,2,0,JAL,50,10,20,12,RP,0,5,3,79,0.235,0.0,10.1,21.1,38.5,38.5,15.4,7.7,9.5,25.3,15.2,47.6
2024,674,Charros de Jalisco,616617,Adrian Gusman,1,,0.0,14,0.25,0.214,0.154,0.368,12.27,2.45,0.0,4.91,5.0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,38,12,8,1,68.0,17.18,4.5,7.1,35.7,0.0,0.2,0.0,1,1,1,3,0,0,0,2,JAL,43,10,17,5,RP,0,5,1,63,0.154,0.0,19.0,31.6,12.5,62.5,12.5,12.5,28.6,27.0,7.9,71.4
2024,674,Charros de Jalisco,620396,Miguel Aguilar,1,,4.91,14,0.222,0.143,0.231,0.374,12.27,0.0,0.0,4.91,,2,0,2,1,0,0,0,0,1,0,0,3,0,0,0,31,9,9,0,64.0,18.27,4.786,0.0,35.7,0.0,,0.077,2,0,0,5,1,0,1,0,JAL,43,7,19,10,RP,0,5,0,67,0.154,0.0,13.4,29.0,33.3,55.6,11.1,0.0,35.7,28.4,14.9,50.0
2024,674,Charros de Jalisco,641461,Trevor Clifton,1,0.5,2.84,26,0.294,0.333,0.3,0.633,5.68,4.26,0.0,7.11,1.33,4,2,0,0,1,0,0,4,1,0,0,3,1,0,0,40,11,19,4,57.0,14.68,3.577,11.5,15.4,0.0,0.75,0.05,5,1,1,7,2,0,0,3,JAL,53,16,24,13,RP,0,4,3,93,0.25,0.0,11.8,27.5,36.8,52.6,5.3,5.3,3.9,25.8,14.0,61.5
2024,674,Charros de Jalisco,642574,Ronald Medrano,1,0.0,6.52,47,0.438,0.413,0.561,0.974,8.38,2.79,0.93,13.97,3.0,0,0,1,0,1,1,0,0,3,1,0,3,0,0,0,90,25,34,3,65.0,19.14,3.936,6.4,19.1,0.021,0.333,0.195,12,1,1,5,3,0,7,5,JAL,120,31,55,30,SP,1,9,3,185,0.366,6.7,13.5,27.8,44.1,29.4,23.5,2.9,12.7,29.7,16.2,66.0
2024,674,Charros de Jalisco,645179,Luis Ivan Rodriguez,1,0.0,2.81,64,0.302,0.302,0.351,0.653,7.88,1.13,0.56,7.88,7.0,0,0,0,0,2,0,1,0,3,0,4,10,0,0,0,118,31,45,4,69.0,15.25,3.812,3.1,21.9,0.016,0.143,0.105,4,5,2,20,3,1,5,5,JAL,169,43,80,49,SP,1,14,2,244,0.246,14.3,12.7,26.3,15.6,55.6,15.6,13.3,18.8,32.8,20.1,67.2
2024,674,Charros de Jalisco,645799,Isaac Jimenez,1,0.0,11.25,20,0.333,0.4,0.375,0.775,4.5,6.75,0.0,11.25,0.67,2,0,2,2,0,0,0,2,1,0,0,5,2,0,0,30,7,15,0,54.0,18.5,3.7,15.0,10.0,0.0,1.5,0.063,5,1,1,3,2,0,1,2,JAL,40,8,17,10,RP,0,2,3,74,0.313,0.0,9.5,23.3,46.7,33.3,13.3,6.7,-5.0,23.0,13.5,40.0
2024,674,Charros de Jalisco,668155,Alberto Leyva,1,,4.5,22,0.455,0.5,0.438,0.938,11.25,11.25,0.0,11.25,1.0,6,2,5,0,1,0,0,0,2,0,1,3,0,0,0,29,10,11,2,52.0,21.0,3.818,22.7,22.7,0.0,1.0,0.125,2,1,0,3,0,0,1,4,JAL,44,14,25,15,RP,0,5,5,84,0.313,0.0,11.9,34.5,18.2,63.6,9.1,9.1,0.0,29.8,17.9,63.6
2024,674,Charros de Jalisco,672598,Alemao Hernandez,1,1.0,1.64,46,0.235,0.311,0.3,0.611,4.09,4.09,0.82,7.36,1.0,0,0,0,0,0,0,1,0,0,0,1,6,1,0,0,77,14,36,8,59.0,16.73,4.0,10.9,10.9,0.022,1.0,0.075,13,1,2,11,2,0,4,3,JAL,109,29,44,30,SP,1,5,5,184,0.225,6.7,7.6,18.2,41.7,38.9,16.7,2.8,0.0,23.9,16.3,63.0
2024,674,Charros de Jalisco,674478,Luis Payan,1,0.0,7.71,42,0.353,0.333,0.35,0.683,5.79,0.0,0.0,11.57,,0,0,1,1,3,0,1,0,2,0,2,13,1,0,0,63,7,34,6,64.0,14.89,3.31,0.0,14.3,0.0,,0.05,7,1,2,12,3,0,3,6,JAL,89,21,32,25,SP,0,6,0,139,0.3,0.0,5.0,11.1,29.4,52.9,14.7,2.9,14.3,23.0,18.0,50.0
2024,674,Charros de Jalisco,677915,Dario Gardea,1,,0.0,14,0.3,0.357,0.333,0.69,5.4,2.7,0.0,8.10,2.0,0,0,2,0,0,0,0,2,1,0,1,2,1,0,0,22,3,10,1,60.0,15.9,3.786,7.1,14.3,0.0,0.5,0.083,2,2,1,2,1,0,1,1,JAL,32,7,13,10,RP,0,2,1,53,0.25,0.0,5.7,13.6,30.0,30.0,20.0,20.0,7.2,24.5,18.9,50.0
2024,674,Charros de Jalisco,680048,Aldo Ramirez,1,,10.8,12,0.429,0.583,0.429,1.012,5.4,21.6,0.0,16.20,0.25,3,3,3,2,0,0,0,0,0,0,0,3,0,0,0,15,1,7,0,43.0,30.6,4.25,33.3,8.3,0.0,4.0,0.0,1,1,0,2,0,0,0,3,JAL,22,5,8,7,RP,0,1,4,51,0.429,0.0,2.0,6.7,14.3,71.4,0.0,14.3,-25.0,15.7,13.7,41.7
2024,674,Charros de Jalisco,686317,Edgar Manzo,1,,18.0,13,0.444,0.538,0.818,1.356,4.5,9.0,4.5,22.50,0.5,3,0,2,0,1,0,0,0,1,0,0,0,1,0,0,22,4,10,0,59.0,24.5,3.769,15.4,7.7,0.077,2.0,0.364,2,0,0,3,2,0,0,3,JAL,29,7,11,7,RP,1,1,2,49,0.455,25.0,8.2,18.2,40.0,60.0,0.0,0.0,-7.7,22.4,14.3,53.8
2024,674,Charros de Jalisco,800079,Cristian Alvarado,1,1.0,7.2,22,0.25,0.318,0.211,0.529,5.4,5.4,0.0,7.20,1.0,7,2,5,3,0,0,0,2,0,0,1,6,0,0,0,53,14,16,10,67.0,19.0,4.318,13.6,13.6,0.0,1.0,0.0,2,2,1,7,0,0,3,1,JAL,64,13,25,11,RP,0,3,3,95,0.211,0.0,14.7,26.4,12.5,50.0,25.0,12.5,0.0,26.3,11.6,59.1
2024,674,Charros de Jalisco,802581,Alejandro Morales,1,,0.0,10,0.429,0.3,0.3,0.6,10.13,0.0,0.0,10.13,,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,20,6,7,3,60.0,15.0,4.0,0.0,30.0,0.0,,0.0,2,2,0,0,0,0,1,2,JAL,24,6,10,4,RP,0,3,0,40,0.3,0.0,15.0,30.0,28.6,28.6,14.3,28.6,30.0,25.0,10.0,60.0
2024,675,Caneros de los Mochis,477584,Tomas Solis,1,1.0,0.0,13,0.091,0.154,0.091,0.245,2.08,2.08,0.0,2.08,1.0,13,3,2,0,0,0,0,0,0,0,2,5,1,0,0,22,3,11,9,58.0,12.0,4.0,7.7,7.7,0.0,1.0,0.0,1,2,1,6,0,0,1,0,MOC,30,7,11,8,RP,0,1,1,52,0.091,0.0,5.8,13.6,9.1,54.5,18.2,18.2,0.0,21.2,15.4,53.8
2024,675,Caneros de los Mochis,542278,Fredy Quintero,1,0.0,18.9,19,0.357,0.474,0.882,1.356,2.7,5.4,5.4,18.90,0.5,1,1,1,1,0,0,0,0,2,0,0,4,0,0,0,35,6,16,0,59.0,21.9,3.842,10.5,5.3,0.105,2.0,0.471,2,1,1,5,2,0,3,2,MOC,43,10,14,8,"SP, RP",2,1,2,73,0.412,50.0,8.2,17.1,25.0,43.8,25.0,6.2,-5.2,19.2,11.0,52.6
2024,675,Caneros de los Mochis,572177,Nick Struck,1,,27.0,10,0.571,0.5,0.556,1.056,13.5,6.75,0.0,27.00,2.0,0,0,3,1,0,0,0,1,1,0,0,5,0,0,0,15,4,7,0,54.0,27.75,3.7,10.0,20.0,0.0,0.5,0.111,1,0,1,1,0,0,3,1,MOC,20,5,9,5,RP,0,2,1,37,0.444,0.0,10.8,26.7,14.3,28.6,57.1,0.0,10.0,24.3,13.5,50.0
2024,675,Caneros de los Mochis,597113,DJ Johnson,1,,6.23,17,0.25,0.375,0.231,0.606,2.08,2.08,0.0,6.23,1.0,0,0,2,0,0,0,0,3,0,0,2,6,1,0,0,26,5,13,0,59.0,15.69,4.0,5.9,5.9,0.0,1.0,0.0,1,0,0,9,0,0,3,0,MOC,40,9,18,13,RP,0,1,1,68,0.231,0.0,7.4,19.2,7.7,69.2,23.1,0.0,0.0,26.5,19.1,52.9
2024,675,Caneros de los Mochis,601978,Fabian Cota,1,1.0,1.93,20,0.182,0.263,0.125,0.388,9.64,3.86,0.0,3.86,2.5,6,0,3,0,0,0,0,4,0,0,0,3,0,0,0,36,10,12,1,67.0,16.29,3.8,10.0,25.0,0.0,0.4,0.0,3,2,0,5,0,0,0,2,MOC,51,10,24,14,RP,0,5,2,76,0.125,0.0,13.2,27.8,25.0,58.3,0.0,16.7,15.0,31.6,18.4,50.0
2024,675,Caneros de los Mochis,642532,Luis Miranda,1,1.0,3.0,74,0.258,0.27,0.343,0.613,4.0,1.0,0.5,8.50,4.0,0,0,0,0,4,1,3,0,4,0,0,8,0,0,0,125,22,63,18,63.0,14.5,3.527,2.7,10.8,0.014,0.25,0.1,16,6,2,22,4,0,4,9,MOC,164,42,59,37,SP,1,8,2,261,0.243,5.0,8.4,17.6,31.7,49.2,9.5,9.5,8.1,22.6,14.2,56.8
2024,675,Caneros de los Mochis,660826,Lupe Chavez,1,,4.05,32,0.375,0.344,0.393,0.737,8.1,2.7,0.0,12.15,3.0,6,6,2,2,1,0,0,0,2,0,0,8,1,0,0,56,14,24,1,68.0,16.35,3.406,6.3,18.8,0.0,0.333,0.071,6,3,1,5,1,1,2,5,MOC,74,22,32,18,RP,0,6,2,109,0.321,0.0,12.8,25.0,29.2,41.7,12.5,16.7,12.5,29.4,16.5,68.8
2024,675,Caneros de los Mochis,665958,Darel Torres,1,1.0,0.9,36,0.056,0.222,0.034,0.256,9.9,5.4,0.0,0.90,1.83,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,80,15,18,5,60.0,18.7,5.194,16.7,30.6,0.0,0.545,0.0,6,6,1,4,0,0,1,0,MOC,112,24,47,32,SP,0,11,6,187,0.034,0.0,8.0,18.8,33.3,22.2,11.1,33.3,13.9,25.1,17.1,66.7
2024,675,Caneros de los Mochis,671790,Ronald Bolaños,1,0.0,7.94,53,0.406,0.396,0.326,0.722,10.32,5.56,0.0,10.32,1.86,0,0,3,3,2,0,0,0,1,0,2,14,4,0,0,103,39,32,3,58.0,19.06,4.075,13.2,24.5,0.0,0.538,0.023,5,6,0,8,2,0,6,5,MOC,126,32,61,22,SP,0,13,7,216,0.302,0.0,18.1,37.9,21.9,40.6,18.8,18.8,11.3,28.2,10.2,60.4
2024,675,Caneros de los Mochis,679893,Manuel Urias,1,0.0,9.95,29,0.389,0.379,0.5,0.879,9.95,4.26,1.42,11.37,2.33,0,0,4,4,4,0,0,0,2,0,1,3,0,0,0,58,12,19,1,63.0,20.53,4.483,10.3,24.1,0.034,0.429,0.192,2,1,2,6,2,0,4,2,MOC,82,17,35,23,SP,1,7,3,130,0.308,25.0,9.2,20.7,21.1,42.1,31.6,5.3,13.8,26.9,17.7,58.6
2024,675,Caneros de los Mochis,681753,Adrian Hernandez,1,,4.5,19,0.385,0.389,0.313,0.702,6.75,2.25,0.0,11.25,3.0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,28,7,14,2,60.0,17.5,3.684,5.3,15.8,0.0,0.333,0.0,1,1,1,6,0,1,1,3,MOC,42,12,19,12,RP,0,3,1,70,0.313,0.0,10.0,25.0,7.1,64.3,14.3,14.3,10.5,27.1,17.1,63.2
2024,675,Caneros de los Mochis,682779,Jose Luna,1,1.0,0.0,10,0.0,0.3,0.0,0.3,7.71,11.57,0.0,0.00,0.67,9,1,2,0,0,0,0,0,0,0,0,2,0,0,0,17,6,5,4,55.0,17.14,4.0,30.0,20.0,0.0,1.5,0.0,1,0,1,3,0,0,0,0,MOC,22,6,11,5,RP,0,2,3,40,0.0,0.0,15.0,35.3,20.0,60.0,20.0,0.0,-10.0,27.5,12.5,60.0
2024,675,Caneros de los Mochis,685692,Vicente Valenzuela,1,,2.7,15,0.25,0.333,0.462,0.795,10.8,5.4,2.7,8.10,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,32,7,9,0,63.0,21.6,4.8,13.3,26.7,0.067,0.5,0.231,1,3,0,2,1,0,0,2,MOC,45,8,20,13,RP,1,4,2,72,0.231,50.0,9.7,21.9,22.2,44.4,0.0,33.3,13.4,27.8,18.1,53.3
2024,675,Caneros de los Mochis,685829,Irving Machuca,1,1.0,3.68,31,0.357,0.3,0.407,0.707,14.73,2.45,1.23,7.36,6.0,2,0,0,0,0,0,0,1,2,0,0,3,0,0,0,51,26,16,2,60.0,16.91,4.0,6.5,38.7,0.032,0.167,0.185,3,2,0,5,1,0,4,1,MOC,74,15,49,23,RP,1,12,2,124,0.222,25.0,21.0,51.0,25.0,37.5,25.0,12.5,32.2,39.5,18.5,48.4
2024,675,Caneros de los Mochis,691388,Jonas Garibay,1,,4.5,19,0.333,0.368,0.722,1.09,9.0,2.25,4.5,13.50,4.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,42,12,14,1,69.0,18.0,3.789,5.3,21.1,0.105,0.25,0.389,3,0,1,4,1,0,4,1,MOC,50,13,20,8,RP,2,4,1,72,0.333,50.0,16.7,28.6,28.6,35.7,35.7,0.0,15.8,27.8,11.1,68.4
2024,675,Caneros de los Mochis,703590,Frank Moscatiello,1,,3.0,16,0.125,0.438,0.2,0.638,6.0,18.0,0.0,3.00,0.33,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,22,7,8,2,39.0,23.0,4.312,37.5,12.5,0.0,3.0,0.1,4,0,1,2,0,0,1,0,MOC,27,6,12,5,RP,0,2,6,69,0.1,0.0,10.1,31.8,50.0,25.0,25.0,0.0,-25.0,17.4,7.2,37.5
2024,675,Caneros de los Mochis,703722,Miguel Vazquez,1,,5.06,23,0.267,0.318,0.368,0.686,6.75,5.06,0.0,6.75,1.33,6,3,3,0,0,0,0,0,3,0,0,2,0,0,0,42,11,16,2,59.0,14.81,3.435,13.0,17.4,0.0,0.75,0.158,3,3,1,5,3,0,1,0,MOC,47,12,16,5,RP,0,4,3,79,0.211,0.0,13.9,26.2,37.5,31.2,12.5,18.8,4.4,20.3,6.3,52.2
2024,675,Caneros de los Mochis,703725,Luis Gastelum,1,,1.5,24,0.462,0.375,0.333,0.708,12.0,3.0,0.0,9.00,4.0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,45,15,13,5,70.0,15.33,3.833,8.3,33.3,0.0,0.25,0.048,2,0,1,4,0,1,3,2,MOC,64,15,34,19,RP,0,8,2,92,0.286,0.0,16.3,33.3,15.4,46.2,30.8,7.7,25.0,37.0,20.7,62.5
2024,675,Caneros de los Mochis,807586,Omar Araujo,1,,2.89,37,0.185,0.27,0.273,0.543,4.82,3.86,0.96,5.79,1.25,0,0,3,1,1,0,0,0,0,0,0,7,0,0,0,63,7,28,5,62.0,14.89,3.757,10.8,13.5,0.027,0.8,0.091,6,3,4,9,1,0,3,2,MOC,86,20,30,23,SP,1,5,4,139,0.182,14.3,5.0,11.1,25.0,39.3,25.0,10.7,2.7,21.6,16.5,54.1
2024,676,Mayos de Navojoa,477462,Esteban Haro,1,,7.2,24,0.368,0.375,0.364,0.739,5.4,3.6,0.0,12.60,1.5,0,0,6,3,1,0,0,0,1,0,1,6,0,0,0,41,6,19,1,58.0,20.8,4.333,8.3,12.5,0.0,0.667,0.045,1,3,1,7,0,0,2,5,NAV,60,14,24,18,RP,0,3,2,104,0.318,0.0,5.8,14.6,5.3,63.2,15.8,15.8,4.2,23.1,17.3,58.3
2024,676,Mayos de Navojoa,592761,Caleb Smith,1,0.5,7.15,53,0.4,0.415,0.442,0.857,10.32,6.35,0.0,9.53,1.63,0,0,4,3,1,0,0,0,5,1,2,8,1,0,0,92,35,30,5,57.0,19.24,4.113,15.1,24.5,0.0,0.615,0.163,2,3,2,11,3,0,6,3,NAV,125,24,67,32,SP,0,13,8,218,0.279,0.0,16.1,38.0,16.7,46.7,26.7,10.0,9.4,30.7,14.7,45.3
